"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Wed Jul 10 13:19:19 GMT 2024","Wed Jul 10 13:19:21 GMT 2024","1258","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Wed Jul 10 13:19:23 GMT 2024","Wed Jul 10 13:19:23 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Wed Jul 10 13:19:22 GMT 2024","Wed Jul 10 13:19:23 GMT 2024","1229","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Wed Jul 10 13:19:18 GMT 2024","Wed Jul 10 13:19:18 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
