"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Mon Jun 24 13:17:57 GMT 2024","Mon Jun 24 13:17:59 GMT 2024","1715","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Mon Jun 24 13:18:01 GMT 2024","Mon Jun 24 13:18:02 GMT 2024","1320","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Mon Jun 24 13:18:02 GMT 2024","Mon Jun 24 13:18:02 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Mon Jun 24 13:17:44 GMT 2024","Mon Jun 24 13:17:44 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
