"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Sun May 26 13:15:26 GMT 2024","Sun May 26 13:15:27 GMT 2024","1208","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Sun May 26 13:15:24 GMT 2024","Sun May 26 13:15:25 GMT 2024","1639","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Sun May 26 13:15:27 GMT 2024","Sun May 26 13:15:27 GMT 2024","1","tests","login_test","TestLogin","","","test_login",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Sun May 26 13:15:16 GMT 2024","Sun May 26 13:15:16 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
