"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Sun Sep 22 13:19:40 GMT 2024","Sun Sep 22 13:19:41 GMT 2024","1596","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Sun Sep 22 13:19:43 GMT 2024","Sun Sep 22 13:19:44 GMT 2024","1348","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Sun Sep 22 13:19:44 GMT 2024","Sun Sep 22 13:19:44 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Sun Sep 22 13:19:31 GMT 2024","Sun Sep 22 13:19:31 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
