"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Wed Jul 31 13:18:58 GMT 2024","Wed Jul 31 13:19:00 GMT 2024","1715","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Wed Jul 31 13:19:02 GMT 2024","Wed Jul 31 13:19:03 GMT 2024","1323","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Wed Jul 31 13:18:50 GMT 2024","Wed Jul 31 13:18:50 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Wed Jul 31 13:19:03 GMT 2024","Wed Jul 31 13:19:03 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
