"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 14 13:38:19 GMT 2024","Sun Jul 14 13:38:20 GMT 2024","1222","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Sun Jul 14 13:38:17 GMT 2024","Sun Jul 14 13:38:18 GMT 2024","1386","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Sun Jul 14 13:38:21 GMT 2024","Sun Jul 14 13:38:21 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Sun Jul 14 13:38:15 GMT 2024","Sun Jul 14 13:38:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
