"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Mon Aug 26 13:22:47 GMT 2024","Mon Aug 26 13:22:49 GMT 2024","1594","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Mon Aug 26 13:22:52 GMT 2024","Mon Aug 26 13:22:52 GMT 2024","1","tests","login_test","TestLogin","","","test_login",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Mon Aug 26 13:22:50 GMT 2024","Mon Aug 26 13:22:52 GMT 2024","1326","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Mon Aug 26 13:22:33 GMT 2024","Mon Aug 26 13:22:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
