"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Thu Aug 29 13:21:40 GMT 2024","Thu Aug 29 13:21:40 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Thu Aug 29 13:21:35 GMT 2024","Thu Aug 29 13:21:37 GMT 2024","1380","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Thu Aug 29 13:21:33 GMT 2024","Thu Aug 29 13:21:33 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Thu Aug 29 13:21:39 GMT 2024","Thu Aug 29 13:21:40 GMT 2024","1339","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
