"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
"passed","Tue Jan 16 13:18:52 GMT 2024","Tue Jan 16 13:18:54 GMT 2024","1546","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Tue Jan 16 13:18:55 GMT 2024","Tue Jan 16 13:18:56 GMT 2024","1294","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Tue Jan 16 13:18:56 GMT 2024","Tue Jan 16 13:18:56 GMT 2024","0","tests","login_test","TestLogin","","","test_login",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Tue Jan 16 13:18:36 GMT 2024","Tue Jan 16 13:18:36 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
