"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_testcase_link",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_nested_steps","Tbd"
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_class_method_as_step","Tbd"
"passed","Sat Sep 07 13:19:17 GMT 2024","Sat Sep 07 13:19:18 GMT 2024","1227","tests","login_test","TestLogin","","","test_valid_credentials"," Tbd "
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_custom_link",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step","Tbd"
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_file",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_reusable_step2",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_link",""
"passed","Sat Sep 07 13:19:19 GMT 2024","Sat Sep 07 13:19:20 GMT 2024","1237","tests","login_test","TestLogin","","","test_invalid_credentials"," Tbd "
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_inline_step","Tbd"
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","1","tests","allure_test","TestAllureOptions","","","test_attach_body",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_issue_link",""
"passed","Sat Sep 07 13:19:20 GMT 2024","Sat Sep 07 13:19:20 GMT 2024","1","tests","login_test","TestLogin","","","test_login",""
"passed","Sat Sep 07 13:19:15 GMT 2024","Sat Sep 07 13:19:15 GMT 2024","0","tests","allure_test","TestAllureOptions","","","test_attach_body_with_default_kwargs",""
